city,timestamp,temperature,season
New York,2010-02-26,-0.8169222116295975,winter
New York,2010-02-27,7.7798592452175654,winter
New York,2010-02-28,-0.5001451555909571,winter
New York,2010-03-01,17.815116780542446,spring
New York,2010-03-02,13.867625400330745,spring
New York,2010-03-03,10.404094153569401,spring
New York,2010-03-04,11.562611453687797,spring
New York,2010-03-05,15.208421504704194,spring
New York,2010-03-06,15.12327032661634,spring
New York,2010-03-07,9.559957145102205,spring
New York,2010-03-08,7.894547007737803,spring
New York,2010-03-09,11.330754413828458,spring
New York,2010-03-10,5.914424324331896,spring
New York,2010-03-11,12.141203546611454,spring
New York,2010-03-12,8.693283880646506,spring
New York,2010-03-13,7.0882638271963385,spring
New York,2010-03-14,16.86766936760091,spring
New York,2010-03-15,10.04427521571866,spring
New York,2010-03-16,5.13638248314905,spring
New York,2010-03-17,9.885261994951007,spring
New York,2010-03-18,10.447635126374573,spring
New York,2010-03-19,8.619951486121124,spring
New York,2010-03-20,19.096844139397778,spring
New York,2010-03-21,15.9169837129182,spring
New York,2010-03-22,15.420324510130872,spring
New York,2010-03-23,16.282990639531782,spring
New York,2010-03-24,12.80977386356419,spring
New York,2010-03-25,6.302210727777705,spring
New York,2010-03-26,15.4053523995692,spring
New York,2010-03-27,8.411112445139207,spring
New York,2010-03-28,15.183032723688546,spring
New York,2010-03-29,14.619883837581533,spring
New York,2010-03-30,2.050712937564965,spring
New York,2010-03-31,11.516772345374445,spring
New York,2010-04-01,-4.693170075085183,spring
New York,2010-04-02,3.3927293240398786,spring
New York,2010-04-03,14.505918089750661,spring
New York,2010-04-04,1.7626945580564684,spring
New York,2010-04-05,9.430112179869862,spring
New York,2010-04-06,12.798405999579959,spring
New York,2010-04-07,11.513972068909734,spring
New York,2010-04-08,-1.8115633813646177,spring
New York,2010-04-09,8.115441492074304,spring
New York,2010-04-10,5.133072949606798,spring
New York,2010-04-11,7.253555301267299,spring
New York,2010-04-12,10.139247852168868,spring
New York,2010-04-13,7.347910356750569,spring
New York,2010-04-14,11.735448211978499,spring
New York,2010-04-15,12.686798054354352,spring
New York,2010-04-16,7.140725208840162,spring
New York,2010-04-17,15.685012395718129,spring
New York,2010-04-18,12.294849715022224,spring
New York,2010-04-19,11.953350328596674,spring
New York,2010-04-20,15.423353592363018,spring
New York,2010-04-21,4.051798337499317,spring
New York,2010-04-22,6.405660077085674,spring
New York,2010-04-23,14.521822460117917,spring
New York,2010-04-24,5.765418150921105,spring
New York,2010-04-25,17.74424918761904,spring
New York,2010-04-26,9.405827869255141,spring
New York,2010-04-27,13.747852736273014,spring
New York,2010-04-28,-0.05765623280779408,spring
New York,2010-04-29,22.829539681617582,spring
New York,2010-04-30,1.4660849034557533,spring
New York,2010-05-01,7.2272131894259655,spring
New York,2010-05-02,16.72220430758446,spring
New York,2010-05-03,10.264240025372573,spring
New York,2010-05-04,4.073661170442216,spring
New York,2010-05-05,4.148609509750191,spring
New York,2010-05-06,18.32293642558119,spring
New York,2010-05-07,9.567280146246967,spring
New York,2010-05-08,4.443861863313616,spring
New York,2010-05-09,17.69789567932029,spring
New York,2010-05-10,10.64108250858121,spring
New York,2010-05-11,10.733475756409309,spring
New York,2010-05-12,1.5843178846165387,spring
New York,2010-05-13,7.0862139449638,spring
New York,2010-05-14,13.88806358128305,spring
New York,2010-05-15,4.1453496488196,spring
New York,2010-05-16,12.835546619979471,spring
New York,2010-05-17,8.172085116559895,spring
New York,2010-05-18,7.3301342571837065,spring
New York,2010-05-19,19.20879683849381,spring
New York,2010-05-20,6.559687156805358,spring
New York,2010-05-21,14.235747870572656,spring
New York,2010-05-22,14.305324267256427,spring
New York,2010-05-23,3.1899854289383667,spring
New York,2010-05-24,4.558693341612727,spring
New York,2010-05-25,12.098256359875565,spring
New York,2010-05-26,15.69120845121909,spring
New York,2010-05-27,4.14957794841291,spring
New York,2010-05-28,8.293021035195387,spring
New York,2010-05-29,5.524488245123079,spring
New York,2010-05-30,20.470532254942988,spring
New York,2010-05-31,4.694802108877618,spring
New York,2010-06-01,18.010156761724723,summer
New York,2010-06-02,21.41468410958389,summer
New York,2010-06-03,23.1743649078236,summer
New York,2010-06-04,21.486772073115404,summer
New York,2010-06-05,24.32368781354473,summer
New York,2010-06-06,19.71353663270387,summer
New York,2010-06-07,19.841785547903328,summer
New York,2010-06-08,20.369041313756377,summer
New York,2010-06-09,22.827637884268334,summer
New York,2010-06-10,34.23116503025638,summer
New York,2010-06-11,30.87328850760811,summer
New York,2010-06-12,27.19422992559312,summer
New York,2010-06-13,26.053790412998158,summer
New York,2010-06-14,20.224934150712713,summer
New York,2010-06-15,17.89293796962596,summer
New York,2010-06-16,17.84737413762778,summer
New York,2010-06-17,23.647768688798518,summer
New York,2010-06-18,35.76495139025532,summer
New York,2010-06-19,20.36092989420114,summer
New York,2010-06-20,31.945445678027447,summer
New York,2010-06-21,32.175207308094635,summer
New York,2010-06-22,32.626197568752985,summer
New York,2010-06-23,24.135364137753502,summer
New York,2010-06-24,26.74949687541776,summer
New York,2010-06-25,30.49344559575872,summer
New York,2010-06-26,21.117124508273772,summer
New York,2010-06-27,36.16816241140769,summer
New York,2010-06-28,24.216782281012758,summer
New York,2010-06-29,28.56223970189603,summer
New York,2010-06-30,28.511913498485825,summer
New York,2010-07-01,28.786032720529107,summer
New York,2010-07-02,28.608169964215065,summer
New York,2010-07-03,18.661798634218727,summer
New York,2010-07-04,23.282073789327224,summer
New York,2010-07-05,22.949044376293127,summer
New York,2010-07-06,26.96893599743594,summer
New York,2010-07-07,23.930190371371257,summer
New York,2010-07-08,23.95542040433611,summer
New York,2010-07-09,28.860219608059214,summer
New York,2010-07-10,19.142633577955845,summer
New York,2010-07-11,34.72586102152336,summer
New York,2010-07-12,27.185308932782238,summer
New York,2010-07-13,20.860003621315055,summer
New York,2010-07-14,24.949120147759917,summer
New York,2010-07-15,15.628544969374877,summer
New York,2010-07-16,35.80254295452241,summer
New York,2010-07-17,23.43449473206079,summer
New York,2010-07-18,33.403192847302435,summer
New York,2010-07-19,24.86328538509353,summer
New York,2010-07-20,29.710032358229327,summer
New York,2010-07-21,21.77219610912556,summer
New York,2010-07-22,22.79062800256836,summer
New York,2010-07-23,21.628243285509345,summer
New York,2010-07-24,28.791331419643647,summer
New York,2010-07-25,31.10108142902886,summer
New York,2010-07-26,25.537788102931927,summer
New York,2010-07-27,21.90978723655979,summer
New York,2010-07-28,26.693697239524234,summer
New York,2010-07-29,29.408759774199837,summer
New York,2010-07-30,25.96450857988115,summer
New York,2010-07-31,29.214745019787927,summer
New York,2010-08-01,25.660129667738122,summer
New York,2010-08-02,21.491942772912722,summer
New York,2010-08-03,24.307478300443705,summer
New York,2010-08-04,16.135468550504072,summer
New York,2010-08-05,23.49928202017309,summer
New York,2010-08-06,31.15396203388172,summer
New York,2010-08-07,17.265141048972687,summer
New York,2010-08-08,23.869695931918322,summer
New York,2010-08-09,23.349297897548198,summer
New York,2010-08-10,25.275233090222855,summer
New York,2010-08-11,18.51807091918465,summer
New York,2010-08-12,28.066624625515622,summer
New York,2010-08-13,20.77170761949981,summer
New York,2010-08-14,21.482052147831617,summer
New York,2010-08-15,22.115930379817016,summer
New York,2010-08-16,19.2866382669361,summer
New York,2010-08-17,24.317766460968016,summer
New York,2010-08-18,22.705913582220358,summer
New York,2010-08-19,21.196700480999297,summer
New York,2010-08-20,23.34717823484359,summer
New York,2010-08-21,25.21984665550999,summer
New York,2010-08-22,28.876127783855495,summer
New York,2010-08-23,25.909664074631092,summer
New York,2010-08-24,25.53532734440506,summer
New York,2010-08-25,22.71723312083949,summer
New York,2010-08-26,19.82205918447209,summer
New York,2010-08-27,20.170577925582542,summer
New York,2010-08-28,26.803597898255486,summer
New York,2010-08-29,31.90082853137949,summer
New York,2010-08-30,27.776635310181234,summer
New York,2010-08-31,21.25288974776894,summer
New York,2010-09-01,16.09612448740944,autumn
New York,2010-09-02,17.835354449107616,autumn
New York,2010-09-03,10.028092064107458,autumn
New York,2010-09-04,16.95714295920971,autumn
New York,2010-09-05,14.966578659940561,autumn
New York,2010-09-06,11.449140428583993,autumn
New York,2010-09-07,15.175179313141525,autumn
New York,2010-09-08,20.286734763701375,autumn
New York,2010-09-09,6.367723001174788,autumn
New York,2010-09-10,19.391851644656775,autumn
New York,2010-09-11,14.23994489331091,autumn
New York,2010-09-12,13.304746435043352,autumn
New York,2010-09-13,5.120142197464203,autumn
New York,2010-09-14,18.29847102928834,autumn
New York,2010-09-15,6.645028717489124,autumn
New York,2010-09-16,13.966388442526483,autumn
New York,2010-09-17,20.327979975368038,autumn
New York,2010-09-18,17.9253459430716,autumn
New York,2010-09-19,15.930650136705694,autumn
New York,2010-09-20,5.683866384046745,autumn
New York,2010-09-21,23.6710558391917,autumn
New York,2010-09-22,13.585485588052755,autumn
New York,2010-09-23,17.831183196338223,autumn
New York,2010-09-24,23.06259879060137,autumn
New York,2010-09-25,11.804428591037105,autumn
New York,2010-09-26,16.98069270219306,autumn
New York,2010-09-27,16.576199734427192,autumn
New York,2010-09-28,24.271084337281962,autumn
New York,2010-09-29,5.338376722649976,autumn
New York,2010-09-30,14.9691219626873,autumn
New York,2010-10-01,10.277203439593954,autumn
New York,2010-10-02,7.32569798429397,autumn
New York,2010-10-03,10.051143421876498,autumn
New York,2010-10-04,16.869444111501902,autumn
New York,2010-10-05,10.46277478541273,autumn
New York,2010-10-06,13.559060855747349,autumn
New York,2010-10-07,14.187492721723604,autumn
New York,2010-10-08,20.582388368843873,autumn
New York,2010-10-09,11.01779003844021,autumn
New York,2010-10-10,14.684174498830803,autumn
New York,2010-10-11,14.169206860080354,autumn
New York,2010-10-12,16.792875806995838,autumn
New York,2010-10-13,17.766262450576,autumn
New York,2010-10-14,14.598147937749122,autumn
New York,2010-10-15,16.769154967001374,autumn
New York,2010-10-16,6.747732668517374,autumn
New York,2010-10-17,16.557581026873407,autumn
New York,2010-10-18,12.246650710250814,autumn
New York,2010-10-19,17.42860488103833,autumn
New York,2010-10-20,25.57403626947945,autumn
New York,2010-10-21,22.45227992795278,autumn
New York,2010-10-22,15.887899395161206,autumn
New York,2010-10-23,18.555264228450444,autumn
New York,2010-10-24,22.975487361604543,autumn
New York,2010-10-25,13.653979620825151,autumn
New York,2010-10-26,16.487644822041528,autumn
New York,2010-10-27,11.52586891622974,autumn
New York,2010-10-28,3.03470351948652,autumn
New York,2010-10-29,29.257573931886775,autumn
New York,2010-10-30,21.76975187701126,autumn
New York,2010-10-31,15.969091451505479,autumn
New York,2010-11-01,16.714029874260387,autumn
New York,2010-11-02,16.2243544547175,autumn
New York,2010-11-03,17.878787907170757,autumn
New York,2010-11-04,6.726765615846652,autumn
New York,2010-11-05,22.473358663799253,autumn
New York,2010-11-06,19.12119990907409,autumn
New York,2010-11-07,12.30585711626655,autumn
New York,2010-11-08,7.661102206301008,autumn
New York,2010-11-09,9.64591699511374,autumn
New York,2010-11-10,10.931100953422378,autumn
New York,2010-11-11,18.0525511852363,autumn
New York,2010-11-12,6.510742592354671,autumn
New York,2010-11-13,18.49282594187606,autumn
New York,2010-11-14,20.22913058900454,autumn
New York,2010-11-15,12.100824358806403,autumn
New York,2010-11-16,13.560236929729104,autumn
New York,2010-11-17,16.597027734590593,autumn
New York,2010-11-18,12.605873523313806,autumn
New York,2010-11-19,6.4117014891147015,autumn
New York,2010-11-20,16.50331167954297,autumn
New York,2010-11-21,21.728872522427842,autumn
New York,2010-11-22,14.548657734249998,autumn
New York,2010-11-23,14.589993401791466,autumn
New York,2010-11-24,17.653378092153645,autumn
New York,2010-11-25,5.911123153064299,autumn
New York,2010-11-26,15.043440138435814,autumn
New York,2010-11-27,21.142465361827885,autumn
New York,2010-11-28,17.773325165017898,autumn
New York,2010-11-29,10.1711479524673,autumn
New York,2010-11-30,18.789382636338935,autumn
New York,2010-12-01,0.5645847714740952,winter
New York,2010-12-02,-1.794585399918652,winter
New York,2010-12-03,-0.6056135561791898,winter
New York,2010-12-04,2.4093150978954943,winter
New York,2010-12-05,-3.489553338481453,winter
New York,2010-12-06,-1.6530471029567866,winter
New York,2010-12-07,-0.9582197499560331,winter
New York,2010-12-08,0.6941932587374966,winter
New York,2010-12-09,-6.942793366848342,winter
New York,2010-12-10,1.162687181613025,winter
New York,2010-12-11,6.627178714089923,winter
New York,2010-12-12,-4.233286951480855,winter
New York,2010-12-13,-3.2926605048086155,winter
New York,2010-12-14,-8.993967942854848,winter
New York,2010-12-15,5.199074296704661,winter
New York,2010-12-16,5.499880842548929,winter
New York,2010-12-17,11.01722773551371,winter
New York,2010-12-18,-0.8450176351733332,winter
New York,2010-12-19,8.14853074111512,winter
New York,2010-12-20,8.719463288872978,winter
New York,2010-12-21,-6.454440870760871,winter
New York,2010-12-22,0.9630445081762519,winter
New York,2010-12-23,7.656881212673159,winter
New York,2010-12-24,-4.664471164287682,winter
New York,2010-12-25,-7.309553727618363,winter
New York,2010-12-26,3.190837854534964,winter
New York,2010-12-27,3.3228491958691957,winter
New York,2010-12-28,5.187904376558485,winter
New York,2010-12-29,7.580847122079401,winter
New York,2010-12-30,-0.47038075632286236,winter
New York,2010-12-31,1.2988150523485293,winter
New York,2011-01-01,5.358977161441332,winter
New York,2011-01-02,7.764541760896387,winter
New York,2011-01-03,2.962867923024937,winter
New York,2011-01-04,5.045508007538356,winter
New York,2011-01-05,-3.9296612785756895,winter
New York,2011-01-06,0.9164205878600564,winter
New York,2011-01-07,3.169442495500798,winter
New York,2011-01-08,5.041646791937467,winter
New York,2011-01-09,-12.888899764252615,winter
New York,2011-01-10,-0.06186567278873518,winter
New York,2011-01-11,3.656551038335081,winter
New York,2011-01-12,4.347217194528401,winter
New York,2011-01-13,-7.017652273484561,winter
New York,2011-01-14,-5.908057985085624,winter
New York,2011-01-15,2.428460849163883,winter
New York,2011-01-16,2.895573794693858,winter
New York,2011-01-17,2.3245240930660334,winter
New York,2011-01-18,-1.6609085500103333,winter
New York,2011-01-19,2.343071600150681,winter
New York,2011-01-20,-0.9104248789777067,winter
New York,2011-01-21,-1.794886514518428,winter
New York,2011-01-22,1.5457408233613192,winter
New York,2011-01-23,2.475550078647916,winter
New York,2011-01-24,2.437174958116252,winter
New York,2011-01-25,2.1554872047353726,winter
New York,2011-01-26,-3.1846026742288167,winter
New York,2011-01-27,-0.20454726873153192,winter
New York,2011-01-28,3.1433245560871015,winter
New York,2011-01-29,-1.8255542444532207,winter
New York,2011-01-30,-1.615363829416341,winter
New York,2011-01-31,-1.7286493159373442,winter
New York,2011-02-01,-1.7600562957126356,winter
New York,2011-02-02,2.346532001661616,winter
New York,2011-02-03,-2.0917367089135595,winter
New York,2011-02-04,3.410402096733955,winter
New York,2011-02-05,-5.678905539196535,winter
New York,2011-02-06,0.28449221060975055,winter
New York,2011-02-07,-2.5554315877915776,winter
New York,2011-02-08,3.6244315015055544,winter
New York,2011-02-09,1.0579631459873051,winter
New York,2011-02-10,5.052664678016347,winter
New York,2011-02-11,-1.8563325925400385,winter
New York,2011-02-12,-3.3332208709753406,winter
New York,2011-02-13,4.522829751904053,winter
New York,2011-02-14,-4.038703845279424,winter
New York,2011-02-15,-0.5277314129228214,winter
New York,2011-02-16,0.27985398624144875,winter
New York,2011-02-17,7.916011213731266,winter
New York,2011-02-18,-2.377263853800742,winter
New York,2011-02-19,-5.873274307379239,winter
New York,2011-02-20,-6.479537178165726,winter
New York,2011-02-21,-4.7373898381675525,winter
New York,2011-02-22,3.5608638475163246,winter
New York,2011-02-23,-2.134393912420137,winter
New York,2011-02-24,-6.968555927077473,winter
New York,2011-02-25,-0.6343027941743778,winter
New York,2011-02-26,1.8875499650695184,winter
New York,2011-02-27,1.4981204203976892,winter
New York,2011-02-28,2.4149006281452436,winter
New York,2011-03-01,16.104124699998742,spring
New York,2011-03-02,9.73258896111332,spring
New York,2011-03-03,8.529333654302084,spring
New York,2011-03-04,12.998123048152198,spring
New York,2011-03-05,6.221908474455731,spring
New York,2011-03-06,9.482459279173423,spring
New York,2011-03-07,14.12086192473425,spring
New York,2011-03-08,7.503823445207683,spring
New York,2011-03-09,9.162059269962944,spring
New York,2011-03-10,9.064063192218567,spring
New York,2011-03-11,8.425215208188577,spring
New York,2011-03-12,6.466736098578222,spring
New York,2011-03-13,6.624563638691194,spring
New York,2011-03-14,16.09004885567593,spring
New York,2011-03-15,8.040656645112255,spring
New York,2011-03-16,19.887649177389207,spring
New York,2011-03-17,15.471395208185399,spring
New York,2011-03-18,8.72593296267742,spring
New York,2011-03-19,6.093070176754445,spring
New York,2011-03-20,7.399647068499216,spring
New York,2011-03-21,3.9193870603858594,spring
New York,2011-03-22,20.386175486432773,spring
New York,2011-03-23,17.784968855440123,spring
New York,2011-03-24,1.6362800379893176,spring
New York,2011-03-25,2.3075633340521158,spring
New York,2011-03-26,1.1408546464626994,spring
New York,2011-03-27,10.905750811900502,spring
New York,2011-03-28,3.9702761308448045,spring
New York,2011-03-29,2.1990862724348297,spring
New York,2011-03-30,10.422469049089804,spring
New York,2011-03-31,7.178822015663022,spring
New York,2011-04-01,19.21814582003704,spring
New York,2011-04-02,7.566542984217794,spring
New York,2011-04-03,10.72832627472335,spring
New York,2011-04-04,1.7749754421257578,spring
New York,2011-04-05,8.399500526486737,spring
New York,2011-04-06,14.717658802796318,spring
New York,2011-04-07,25.687681625904354,spring
New York,2011-04-08,7.526596723852963,spring
New York,2011-04-09,8.912164136041884,spring
New York,2011-04-10,13.120191017297898,spring
New York,2011-04-11,3.8103070615300556,spring
New York,2011-04-12,4.320034208979285,spring
New York,2011-04-13,9.568132282502525,spring
New York,2011-04-14,10.219194824738391,spring
New York,2011-04-15,5.7007118447078,spring
New York,2011-04-16,17.140140259576935,spring
New York,2011-04-17,21.440258309233098,spring
New York,2011-04-18,20.141927587854347,spring
New York,2011-04-19,7.934621769665906,spring
New York,2011-04-20,12.823468089247784,spring
New York,2011-04-21,2.631175995133227,spring
New York,2011-04-22,-2.642715471984868,spring
New York,2011-04-23,6.169094933512779,spring
New York,2011-04-24,16.46341379749464,spring
New York,2011-04-25,14.04658071906208,spring
New York,2011-04-26,7.084295414272894,spring
New York,2011-04-27,15.206874778727643,spring
New York,2011-04-28,13.475162387449327,spring
New York,2011-04-29,11.529335857508151,spring
New York,2011-04-30,10.032409387781039,spring
New York,2011-05-01,5.669704267194385,spring
New York,2011-05-02,15.797762560356867,spring
New York,2011-05-03,8.831482960423411,spring
New York,2011-05-04,10.305224794007584,spring
New York,2011-05-05,15.922436251046427,spring
New York,2011-05-06,4.795757125393656,spring
New York,2011-05-07,4.931741108506122,spring
New York,2011-05-08,11.768167989449248,spring
New York,2011-05-09,14.352593784842398,spring
New York,2011-05-10,8.151564144053339,spring
New York,2011-05-11,13.119501042669484,spring
New York,2011-05-12,11.902934532907393,spring
New York,2011-05-13,4.971516220638852,spring
New York,2011-05-14,7.235773711632904,spring
New York,2011-05-15,10.726526923899021,spring
New York,2011-05-16,9.424140515326814,spring
New York,2011-05-17,2.7378862529434214,spring
New York,2011-05-18,3.848005118665726,spring
New York,2011-05-19,0.7607541694291271,spring
New York,2011-05-20,9.93559828611076,spring
New York,2011-05-21,21.87977372964002,spring
New York,2011-05-22,6.285784473065842,spring
New York,2011-05-23,10.84766035626336,spring
New York,2011-05-24,12.732967221933142,spring
New York,2011-05-25,19.854865796649985,spring
New York,2011-05-26,8.882630057147184,spring
New York,2011-05-27,5.778915109820415,spring
New York,2011-05-28,10.953715154785396,spring
New York,2011-05-29,15.136748494423491,spring
New York,2011-05-30,3.7005396903146126,spring
New York,2011-05-31,24.960603407326495,spring
New York,2011-06-01,36.53277747840008,summer
New York,2011-06-02,23.773088976228443,summer
New York,2011-06-03,21.885420969254024,summer
New York,2011-06-04,33.596221048905335,summer
New York,2011-06-05,22.267351395933805,summer
New York,2011-06-06,20.638918267721163,summer
New York,2011-06-07,26.943920583696517,summer
New York,2011-06-08,28.33437144426207,summer
New York,2011-06-09,18.527563159269466,summer
New York,2011-06-10,23.359499427148727,summer
New York,2011-06-11,33.068726091137975,summer
New York,2011-06-12,26.958082441464526,summer
New York,2011-06-13,21.771024677289653,summer
New York,2011-06-14,25.599368790226087,summer
New York,2011-06-15,28.810175373484146,summer
New York,2011-06-16,33.956315356729476,summer
New York,2011-06-17,28.613435106649405,summer
New York,2011-06-18,25.894829725478143,summer
New York,2011-06-19,25.757209601887375,summer
New York,2011-06-20,25.234490138819694,summer
New York,2011-06-21,22.9277886002383,summer
New York,2011-06-22,30.32071600772997,summer
New York,2011-06-23,27.566545226255723,summer
New York,2011-06-24,31.750271089868853,summer
New York,2011-06-25,36.39776954107965,summer
New York,2011-06-26,12.263080417481936,summer
New York,2011-06-27,35.11912975628238,summer
New York,2011-06-28,23.605711249530554,summer
New York,2011-06-29,28.051560659647436,summer
New York,2011-06-30,30.41608624450282,summer
New York,2011-07-01,19.506860542879316,summer
New York,2011-07-02,20.455642654194033,summer
New York,2011-07-03,32.27306331140796,summer
New York,2011-07-04,19.795840805490673,summer
New York,2011-07-05,30.13654196488609,summer
New York,2011-07-06,22.5393936215989,summer
New York,2011-07-07,27.781603241631725,summer
New York,2011-07-08,35.71725941035666,summer
New York,2011-07-09,21.790963985845117,summer
New York,2011-07-10,26.03183582720935,summer
New York,2011-07-11,21.965100892208945,summer
New York,2011-07-12,25.34345760914401,summer
New York,2011-07-13,31.177428616953748,summer
New York,2011-07-14,18.810060280490433,summer
New York,2011-07-15,28.840459631260376,summer
New York,2011-07-16,22.313948089617345,summer
New York,2011-07-17,24.30976723609352,summer
New York,2011-07-18,27.032249060016696,summer
New York,2011-07-19,20.614219957719634,summer
New York,2011-07-20,24.856269863859286,summer
New York,2011-07-21,26.06082240264683,summer
New York,2011-07-22,18.72709319980098,summer
New York,2011-07-23,26.673573561295466,summer
New York,2011-07-24,22.150658954874064,summer
New York,2011-07-25,22.38942028940456,summer
New York,2011-07-26,22.57169417106382,summer
New York,2011-07-27,13.023831048957932,summer
New York,2011-07-28,17.315732856204313,summer
New York,2011-07-29,19.651677476647308,summer
New York,2011-07-30,26.59931415066948,summer
New York,2011-07-31,30.50648307675618,summer
New York,2011-08-01,20.573186276384302,summer
New York,2011-08-02,33.21166227888059,summer
New York,2011-08-03,24.756538920599173,summer
New York,2011-08-04,20.64037677764434,summer
New York,2011-08-05,25.79230261094545,summer
New York,2011-08-06,25.717537379666055,summer
New York,2011-08-07,17.058544464435126,summer
New York,2011-08-08,17.038907857129495,summer
New York,2011-08-09,19.702590943407063,summer
New York,2011-08-10,23.74996492624969,summer
New York,2011-08-11,24.837047599489537,summer
New York,2011-08-12,22.067307334507852,summer
New York,2011-08-13,15.152585791186889,summer
New York,2011-08-14,21.752946245684992,summer
New York,2011-08-15,11.248851542250268,summer
New York,2011-08-16,27.616765036359702,summer
New York,2011-08-17,30.208418504272988,summer
New York,2011-08-18,23.687583805629973,summer
New York,2011-08-19,16.521316091307547,summer
New York,2011-08-20,19.127008484533732,summer
New York,2011-08-21,33.69231653222788,summer
New York,2011-08-22,23.46479878586991,summer
New York,2011-08-23,31.028175960577702,summer
New York,2011-08-24,24.751888430329295,summer
New York,2011-08-25,17.071234549630432,summer
New York,2011-08-26,25.435192711839854,summer
New York,2011-08-27,16.739681868805253,summer
New York,2011-08-28,19.988468584386847,summer
New York,2011-08-29,29.157147837400817,summer
New York,2011-08-30,30.748052635400253,summer
New York,2011-08-31,29.617683350092687,summer
New York,2011-09-01,10.596951739725323,autumn
New York,2011-09-02,10.603198144860336,autumn
New York,2011-09-03,3.649096699561367,autumn
New York,2011-09-04,20.774934548846808,autumn
New York,2011-09-05,20.40849340475898,autumn
New York,2011-09-06,23.729754957649966,autumn
New York,2011-09-07,9.15811902884799,autumn
New York,2011-09-08,19.23715757162951,autumn
New York,2011-09-09,14.610486207162076,autumn
New York,2011-09-10,20.969336962829143,autumn
New York,2011-09-11,12.218750169601837,autumn
New York,2011-09-12,4.698187724181789,autumn
New York,2011-09-13,2.880256069121895,autumn
New York,2011-09-14,17.247289529268258,autumn
New York,2011-09-15,18.399064447843553,autumn
New York,2011-09-16,15.102061317235432,autumn
New York,2011-09-17,13.234510634951699,autumn
New York,2011-09-18,13.178517055138887,autumn
New York,2011-09-19,15.445669165465322,autumn
New York,2011-09-20,24.552383355193445,autumn
New York,2011-09-21,10.03290909270947,autumn
New York,2011-09-22,12.034975317514757,autumn
New York,2011-09-23,17.734033773795478,autumn
New York,2011-09-24,11.094103414764595,autumn
New York,2011-09-25,12.128277385290883,autumn
New York,2011-09-26,14.79887486450426,autumn
New York,2011-09-27,22.889652005827777,autumn
New York,2011-09-28,12.74529892879318,autumn
New York,2011-09-29,6.58744981970076,autumn
New York,2011-09-30,12.587111089883246,autumn
New York,2011-10-01,5.517040477826997,autumn
New York,2011-10-02,14.047708449189715,autumn
New York,2011-10-03,7.31872168307159,autumn
New York,2011-10-04,15.090949652278168,autumn
New York,2011-10-05,9.470223471943802,autumn
New York,2011-10-06,14.22483202378524,autumn
New York,2011-10-07,5.898633712028673,autumn
New York,2011-10-08,21.549740174527535,autumn
New York,2011-10-09,8.333003409922682,autumn
New York,2011-10-10,13.746267261054342,autumn
New York,2011-10-11,17.909212482045458,autumn
New York,2011-10-12,8.449074650958933,autumn
New York,2011-10-13,27.908066973820198,autumn
